"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"Oct 22, 2025 @ 14:03:59.569",1,1,"HViFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.569846', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal_custom.css HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal_custom.css HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal_custom.css HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.569",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.554",1,1,"HFiFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.554764', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal_custom.css&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal_custom.css&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal_custom.css&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.554",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.541",1,1,"G1iFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.541460', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/logon_custom.css HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/logon_custom.css HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/logon_custom.css HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.541",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.526",1,1,"GliFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.526817', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/logon_custom.css&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/logon_custom.css&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/logon_custom.css&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.526",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.511",1,1,"GViFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.511777', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/home HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/home HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/home HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.511",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.497",1,1,"GFiFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.497787', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/home&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/home&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/home&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.497",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.483",1,1,"F1iFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.483524', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal.html HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal.html HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.483",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.469",1,1,"FliFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.469675', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal.html&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal.html&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal.html&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.469",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.454",1,1,"FViFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.454859', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal_ce.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal_ce.html HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/portal_ce.html HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.454",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.439",1,1,"FFiFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.439543', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal_ce.html&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal_ce.html&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/portal_ce.html&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.439",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.424",1,1,"E1iFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.424716', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/noportal.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/noportal.html HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/noportal.html HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.424",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.410",1,1,"EliFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.410309', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/noportal.html&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/noportal.html&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/noportal.html&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.410",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.395",1,1,"EViFDZoBgm6fjh-lcSfd","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.395436', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/blank.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/blank.html HTTP/1.1"" 404 -","""GET /+CSCOT+/oem-customization?app=AnyConnect&type=oem&platform=..&resource-type=..&name=%2bCSCOE%2b/blank.html HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.395",Ciscoasa,Ciscoasa
"Oct 22, 2025 @ 14:03:59.381",1,1,"6ViFDZoBgm6fjh-lcSbc","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,91103,91103,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T20:03:59.381537', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/blank.html&default-language&lang=../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/blank.html&default-language&lang=../ HTTP/1.1"" 404 -","""GET /+CSCOT+/translation-table?type=mst&textdomain=%2bCSCOE%2b/blank.html&default-language&lang=../ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 14:03:59.381",Ciscoasa,Ciscoasa
